epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,1.4165928797288374,24.466571834992887,1.4151343703269958,40.50632911392405
2,1.4063307019797238,28.591749644381224,1.4013582825660706,39.24050632911393
3,1.386578692631288,33.001422475106686,1.3861676454544067,39.24050632911393
4,1.3888309137387709,32.147937411095306,1.3712977170944214,39.24050632911393
5,1.3722855692560023,34.28165007112376,1.3589628696441651,39.24050632911393
6,1.3769441992044449,33.285917496443815,1.348637592792511,39.24050632911393
7,1.369954294779084,33.99715504978663,1.343074107170105,39.24050632911393
8,1.3566824292594737,35.84637268847795,1.3334527730941772,40.50632911392405
9,1.3512421575459568,36.8421052631579,1.3243383407592773,41.77215189873418
10,1.358969271183014,36.27311522048364,1.3210466980934144,44.30379746835443
11,1.3621550039811567,35.56187766714083,1.3169928550720216,44.30379746835443
12,1.345503643155098,36.98435277382646,1.312396478652954,45.56962025316456
13,1.3477198075164447,36.8421052631579,1.307998263835907,45.56962025316456
14,1.3379018076441505,35.41963015647226,1.3023744702339173,45.56962025316456
15,1.348527649586851,36.13086770981508,1.300677490234375,46.835443037974684
16,1.343940419229594,36.41536273115221,1.2997719407081605,45.56962025316456
17,1.3333612450144507,36.98435277382646,1.2988469839096068,45.56962025316456
18,1.3342924863100052,37.55334281650071,1.294394850730896,44.30379746835443
19,1.3317961313507773,36.8421052631579,1.2914878964424132,44.30379746835443
20,1.3332064354961568,36.13086770981508,1.2900771379470826,49.36708860759494
21,1.336746712977236,37.12660028449502,1.2875025749206543,48.10126582278481
22,1.3362822464921258,36.55761024182077,1.2851803183555603,48.10126582278481
23,1.3252280164848675,37.26884779516359,1.2833479285240172,46.835443037974684
24,1.333950548009439,36.55761024182077,1.2824300527572632,44.30379746835443
25,1.3246470486575908,38.40682788051209,1.2773475527763367,48.10126582278481
26,1.327955350279808,36.8421052631579,1.276774287223816,44.30379746835443
27,1.3248169679533353,37.9800853485064,1.2750198364257812,45.56962025316456
28,1.3310315432873638,37.12660028449502,1.2722466230392455,46.835443037974684
29,1.3158119280229916,40.39829302987198,1.2682048082351685,49.36708860759494
30,1.3185804811390964,40.6827880512091,1.2641936182975768,49.36708860759494
31,1.3280567025596446,38.83357041251778,1.262507939338684,49.36708860759494
32,1.3331124850294807,37.55334281650071,1.2619800925254823,48.10126582278481
33,1.3212126940488815,37.12660028449502,1.2565667629241943,49.36708860759494
34,1.3126978345892646,38.12233285917497,1.2529908776283265,48.10126582278481
35,1.3162630051374435,39.5448079658606,1.2522182941436768,49.36708860759494
36,1.3218740875070745,38.69132290184922,1.2490161895751952,49.36708860759494
37,1.316946636546742,38.40682788051209,1.2466757655143739,49.36708860759494
38,1.3254032731056213,39.11806543385491,1.241785430908203,49.36708860759494
39,1.312755821780725,41.10953058321479,1.241067397594452,49.36708860759494
40,1.299662621183829,40.6827880512091,1.2374651789665223,49.36708860759494
41,1.316625871441581,38.12233285917497,1.2345394253730775,49.36708860759494
42,1.3053311319513754,38.83357041251778,1.2321307897567748,49.36708860759494
43,1.2991527129303326,42.2475106685633,1.2290642261505127,49.36708860759494
44,1.3094974051822315,38.83357041251778,1.2338215470314027,49.36708860759494
45,1.3152746707201004,38.26458036984353,1.2309580326080323,49.36708860759494
46,1.3063561455769972,40.54054054054054,1.2306025743484497,46.835443037974684
47,1.304280112412843,40.25604551920341,1.230797040462494,48.10126582278481
