epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,1.4234191924333572,18.634423897581794,1.4450861930847168,11.39240506329114
2,1.3985878852280704,21.62162162162162,1.4284603118896484,11.39240506329114
3,1.4030493701046163,20.34139402560455,1.4122194051742554,11.39240506329114
4,1.3917399455200543,25.177809388335703,1.3978045105934143,18.9873417721519
5,1.3817466470328243,27.88051209103841,1.3843464255332947,40.50632911392405
6,1.3720145293257453,34.42389758179232,1.374248218536377,39.24050632911393
7,1.3709141977808692,32.29018492176387,1.3646759986877441,39.24050632911393
8,1.3636390715837479,36.27311522048364,1.3563908100128175,39.24050632911393
9,1.3631716140291907,34.56614509246088,1.3492300629615783,39.24050632911393
10,1.3538382121107795,38.12233285917497,1.3441993832588195,39.24050632911393
11,1.3551590523936532,35.70412517780939,1.3385476112365722,39.24050632911393
12,1.3481388877738605,39.26031294452347,1.3336034536361694,39.24050632911393
13,1.3480796299197457,34.42389758179232,1.3304004788398742,39.24050632911393
14,1.3413680534471164,36.8421052631579,1.3259171009063722,39.24050632911393
15,1.332457190210169,37.9800853485064,1.321892535686493,39.24050632911393
16,1.3351700603961945,37.69559032716928,1.3172417521476745,39.24050632911393
17,1.3324841423468157,37.26884779516359,1.3125826716423035,39.24050632911393
18,1.3305464346300473,36.8421052631579,1.3098922491073608,39.24050632911393
19,1.3372208977287465,36.13086770981508,1.3038200855255127,39.24050632911393
20,1.3324339660731228,36.69985775248933,1.300974190235138,39.24050632911393
21,1.3304956745017658,38.12233285917497,1.2986099243164062,39.24050632911393
22,1.3269829113375058,37.55334281650071,1.294435489177704,39.24050632911393
23,1.3275286054069346,36.41536273115221,1.2910625219345093,39.24050632911393
24,1.3246339559555054,37.12660028449502,1.287039053440094,39.24050632911393
25,1.3198800777847117,38.97581792318634,1.2869001626968384,39.24050632911393
26,1.3251440795985134,37.55334281650071,1.2861753940582275,39.24050632911393
27,1.3162460787729784,37.55334281650071,1.2862444639205932,39.24050632911393
28,1.315515860915184,37.41109530583215,1.282949733734131,39.24050632911393
29,1.3320397517897866,37.26884779516359,1.2817815899848939,39.24050632911393
