epoch,train_loss,train_accuracy,test_loss,test_accuracy
1,1.3839460489424793,29.018492176386914,1.3623812437057494,39.24050632911393
2,1.3589253235947003,35.70412517780939,1.3463401913642883,39.24050632911393
3,1.358605676076629,35.56187766714083,1.316695773601532,39.24050632911393
4,1.3554281253706326,35.41963015647226,1.3158007979393005,39.24050632911393
5,1.3585917258804494,34.28165007112376,1.3053464531898498,39.24050632911393
6,1.354242200201208,35.13513513513514,1.302428090572357,39.24050632911393
7,1.3425832783634013,35.84637268847795,1.2993967175483703,39.24050632911393
8,1.3452656851573424,36.98435277382646,1.3001238822937011,39.24050632911393
9,1.3435515043410389,35.56187766714083,1.2996919631958008,39.24050632911393
10,1.343726854432713,35.98862019914652,1.29831200838089,39.24050632911393
11,1.3373944705182856,35.56187766714083,1.2986123204231261,39.24050632911393
12,1.3417732173746282,35.98862019914652,1.3024785399436951,39.24050632911393
13,1.338146667588841,35.84637268847795,1.2996647596359252,39.24050632911393
14,1.3344106687740847,36.41536273115221,1.2988449811935425,39.24050632911393
15,1.339065213095058,34.99288762446657,1.290819811820984,39.24050632911393
16,1.3313401951031252,35.41963015647226,1.2918704152107239,39.24050632911393
17,1.3305469250137156,37.41109530583215,1.2933930039405823,39.24050632911393
18,1.327498280189254,37.12660028449502,1.289021646976471,39.24050632911393
19,1.3310562805695967,37.55334281650071,1.2904404282569886,39.24050632911393
20,1.320592847737399,37.9800853485064,1.287709903717041,39.24050632911393
21,1.3367578902027824,36.69985775248933,1.2844357132911681,39.24050632911393
22,1.3225535452365875,37.41109530583215,1.285767638683319,39.24050632911393
23,1.3191720748489553,37.83783783783784,1.2869063019752502,39.24050632911393
24,1.3215248774398456,35.41963015647226,1.2845264196395874,39.24050632911393
25,1.3196198520335285,37.9800853485064,1.27422434091568,39.24050632911393
26,1.317460228096355,38.97581792318634,1.2691805958747864,39.24050632911393
27,1.3195140768181195,37.9800853485064,1.2660613775253295,39.24050632911393
28,1.3201413574543865,37.69559032716928,1.2610854029655456,39.24050632911393
29,1.3129994760860095,37.9800853485064,1.2593133211135865,39.24050632911393
30,1.3171744725920937,36.8421052631579,1.2611398816108703,39.24050632911393
31,1.311026468873024,37.9800853485064,1.251793122291565,39.24050632911393
32,1.3112744092941284,37.55334281650071,1.2477369070053101,39.24050632911393
33,1.3130467940460553,38.97581792318634,1.2456179857254028,39.24050632911393
34,1.3174837922508067,39.97155049786629,1.244269347190857,39.24050632911393
35,1.307353980161927,40.11379800853485,1.2419734954833985,39.24050632911393
36,1.3082480904730884,39.68705547652916,1.240542197227478,39.24050632911393
37,1.3021673573689028,39.97155049786629,1.2380134820938111,41.77215189873418
38,1.2993664253841748,40.39829302987198,1.2370934724807738,45.56962025316456
39,1.2997159307653254,41.39402560455192,1.2341136932373047,48.10126582278481
40,1.3037426932291551,41.96301564722617,1.231636154651642,49.36708860759494
41,1.2981916029344907,42.2475106685633,1.2278277039527894,49.36708860759494
42,1.299794545227831,39.82930298719772,1.2270726025104524,49.36708860759494
43,1.299746457148682,41.25177809388336,1.2269596695899962,48.10126582278481
44,1.3006247620690952,40.11379800853485,1.2204986751079558,49.36708860759494
45,1.302778185768561,40.25604551920341,1.2211434423923493,49.36708860759494
46,1.291631357236342,40.39829302987198,1.2176135540008546,49.36708860759494
47,1.297449987043034,41.82076813655761,1.2165389657020569,49.36708860759494
48,1.3105828098275445,38.54907539118066,1.2108014225959778,49.36708860759494
49,1.277682559734041,43.10099573257468,1.2072131514549256,49.36708860759494
50,1.279602419246327,42.67425320056899,1.2022892832756042,49.36708860759494
51,1.2906171943653713,42.53200568990043,1.2026087999343873,49.36708860759494
52,1.285571358420632,42.38975817923186,1.1981124341487885,49.36708860759494
53,1.2815766022963957,44.09672830725462,1.1900326251983642,49.36708860759494
54,1.273816536773335,43.10099573257468,1.1892996966838836,49.36708860759494
55,1.2884756516326556,41.67852062588905,1.1878601133823394,49.36708860759494
56,1.2888384502042423,42.67425320056899,1.1846798419952393,49.36708860759494
57,1.2751212106509642,43.95448079658606,1.183044970035553,49.36708860759494
58,1.2651413624936885,44.09672830725462,1.1777150630950928,50.63291139240506
59,1.2739038860256022,44.80796586059744,1.1739567458629607,49.36708860759494
60,1.2657215723937207,44.23897581792318,1.172094351053238,49.36708860759494
61,1.2820925759998234,42.95874822190612,1.1720451891422272,50.63291139240506
62,1.263987926596945,44.23897581792318,1.1702694535255431,50.63291139240506
63,1.2601977234536952,45.23470839260313,1.1693065166473389,50.63291139240506
64,1.2609852335669778,43.52773826458037,1.1596493899822236,50.63291139240506
65,1.2698921859264374,44.80796586059744,1.1561582684516907,49.36708860759494
66,1.263332303952087,43.52773826458037,1.1538546085357666,49.36708860759494
67,1.253939021040093,46.5149359886202,1.1556089222431183,49.36708860759494
68,1.2578873654658145,45.945945945945944,1.1506930589675903,49.36708860759494
69,1.2531272437084804,45.945945945945944,1.1465034902095794,49.36708860759494
70,1.2548051232641393,45.092460881934564,1.1456557989120484,49.36708860759494
71,1.2425058111548424,47.36842105263158,1.1425444543361665,49.36708860759494
72,1.2559344971721822,45.66145092460882,1.135873556137085,49.36708860759494
73,1.2381017316471448,46.799431009957324,1.1322627365589142,49.36708860759494
74,1.2407963689077983,48.506401137980085,1.131662279367447,49.36708860759494
75,1.260560123080557,44.52347083926031,1.1314927458763122,49.36708860759494
76,1.2374097352678126,46.372688477951634,1.1261069893836975,49.36708860759494
77,1.2378628104925156,46.08819345661451,1.1278614819049835,49.36708860759494
78,1.241654240272262,45.80369843527738,1.1231859982013703,49.36708860759494
79,1.2245111932808703,46.5149359886202,1.1239577949047088,49.36708860759494
80,1.243180039254102,46.08819345661451,1.1166942715644836,49.36708860759494
81,1.2329018745910039,47.795163584637265,1.1182516992092133,49.36708860759494
82,1.2240948649969967,46.23044096728307,1.116783732175827,49.36708860759494
83,1.2271405146880583,47.36842105263158,1.1137882828712464,50.63291139240506
84,1.2337942285971208,45.092460881934564,1.1131460607051848,49.36708860759494
85,1.2353261086073788,47.08392603129445,1.1081453621387483,49.36708860759494
86,1.226875219832767,47.08392603129445,1.1108687758445739,50.63291139240506
87,1.2176002189517021,47.51066856330014,1.105170440673828,49.36708860759494
88,1.2103347466750578,49.928876244665716,1.1084726750850677,49.36708860759494
89,1.2180511639876799,47.226173541963014,1.1060885429382323,50.63291139240506
90,1.2180461131713607,46.08819345661451,1.099741166830063,50.63291139240506
91,1.2132471048019149,48.933143669985775,1.103187131881714,50.63291139240506
92,1.216161509129134,47.226173541963014,1.0975947976112366,49.36708860759494
93,1.2056463855234059,47.51066856330014,1.0970566511154174,49.36708860759494
94,1.1907972781495615,49.502133712660026,1.0982085406780242,49.36708860759494
95,1.2069357200102373,48.506401137980085,1.0997102558612823,49.36708860759494
96,1.2115946418859742,47.652916073968704,1.094055861234665,49.36708860759494
97,1.205279978838834,49.217638691322904,1.0834168016910553,49.36708860759494
98,1.1969242211092601,49.928876244665716,1.082489013671875,49.36708860759494
99,1.2062665034424176,47.93741109530583,1.069279557466507,50.63291139240506
100,1.1950817162340337,49.359886201991465,1.0716594338417054,49.36708860759494
101,1.193640424446626,49.075391180654336,1.075379478931427,49.36708860759494
102,1.1806942373514175,49.644381223328594,1.0722076177597046,49.36708860759494
103,1.2237760465253482,47.226173541963014,1.0617781341075898,49.36708860759494
104,1.194006010890007,47.93741109530583,1.0630395829677581,49.36708860759494
105,1.1919627413153648,49.075391180654336,1.0639103412628175,50.63291139240506
106,1.1944778548045591,49.786628733997155,1.0593334794044496,50.63291139240506
107,1.179328659718687,49.928876244665716,1.0601357698440552,50.63291139240506
108,1.1771149201826616,50.071123755334284,1.0618741750717162,50.63291139240506
109,1.1804260503162036,49.786628733997155,1.055389440059662,49.36708860759494
110,1.183425410227342,49.928876244665716,1.0537712097167968,50.63291139240506
111,1.1659406972202389,50.213371266002845,1.0547396659851074,50.63291139240506
112,1.168728151104667,50.213371266002845,1.0513037025928498,50.63291139240506
113,1.1771554100242527,49.644381223328594,1.0495295226573944,50.63291139240506
114,1.1796503216028214,48.648648648648646,1.0495539724826812,50.63291139240506
115,1.1718794764442877,49.075391180654336,1.0489208698272705,50.63291139240506
116,1.1504363092509182,51.209103840682786,1.0361585319042206,51.89873417721519
117,1.1787137693979524,49.502133712660026,1.0401900172233582,50.63291139240506
118,1.1605986695397983,49.786628733997155,1.0405923187732697,53.164556962025316
119,1.149743945083835,51.635846372688476,1.0341237485408783,51.89873417721519
120,1.159302924167026,49.928876244665716,1.0362760305404664,51.89873417721519
121,1.1672936860810628,50.640113798008535,1.0373649179935456,51.89873417721519
122,1.1586035578088327,49.644381223328594,1.036167848110199,53.164556962025316
123,1.1565262803977185,50.782361308677096,1.0192128419876099,54.43037974683544
124,1.169380171732469,52.347083926031296,1.0272542059421539,53.164556962025316
125,1.147061931138689,53.200568990042676,1.0204686641693115,53.164556962025316
126,1.1510208391330459,51.351351351351354,1.0140912294387818,54.43037974683544
127,1.1542182449590077,49.786628733997155,1.010819435119629,54.43037974683544
128,1.1512906415895983,52.63157894736842,1.022384762763977,54.43037974683544
129,1.1372681510719387,51.778093883357045,1.0245161175727844,53.164556962025316
130,1.1427412994883277,50.782361308677096,1.0172872066497802,54.43037974683544
131,1.156819453293627,51.209103840682786,1.0204824805259705,55.69620253164557
132,1.1453324116089127,50.640113798008535,1.0133569896221162,55.69620253164557
133,1.1273662454702638,53.34281650071124,1.0109383642673493,54.43037974683544
134,1.1373929825018754,52.63157894736842,1.0262560486793517,54.43037974683544
135,1.1440650644627484,50.782361308677096,1.0160840690135955,55.69620253164557
136,1.1339190683581613,51.493598862019915,1.0257320702075958,54.43037974683544
137,1.13891129669818,51.635846372688476,1.002513015270233,55.69620253164557
138,1.1422643221237443,50.071123755334284,0.9988719165325165,55.69620253164557
139,1.107148710299622,53.91180654338549,1.0015328705310822,55.69620253164557
140,1.1290734958919613,52.347083926031296,1.0030422747135161,55.69620253164557
141,1.131970381194895,52.773826458036986,1.0064171195030212,55.69620253164557
142,1.118768188086423,51.920341394025606,1.0105183482170106,54.43037974683544
143,1.1318153264847668,52.204836415362735,1.0055675625801086,55.69620253164557
144,1.1344361413608899,52.63157894736842,0.9954609751701355,55.69620253164557
145,1.0927835858680985,54.76529160739687,1.0082311272621154,55.69620253164557
146,1.1286832866343586,54.19630156472262,1.0019717514514923,55.69620253164557
147,1.1264713609760457,52.63157894736842,0.9925988018512726,55.69620253164557
148,1.104873187839985,53.627311522048366,0.9957985699176788,56.962025316455694
149,1.1166931343349544,52.347083926031296,0.9898025691509247,55.69620253164557
150,1.1181560456752777,51.778093883357045,1.004986786842346,55.69620253164557
151,1.1137712333690037,51.920341394025606,0.9922758519649506,55.69620253164557
152,1.1201275207779624,52.63157894736842,0.9916019022464753,55.69620253164557
153,1.118211080404845,52.773826458036986,0.9951520264148712,55.69620253164557
154,1.1124988306652417,53.76955903271693,0.9895973682403565,55.69620253164557
155,1.1189569200981746,52.91607396870555,0.9890642762184143,55.69620253164557
156,1.1020465953783556,52.773826458036986,0.9913786470890045,55.69620253164557
157,1.103298950601708,53.627311522048366,0.9896541178226471,55.69620253164557
158,1.100715028291399,52.347083926031296,1.0118665099143982,55.69620253164557
159,1.0961650549010797,53.91180654338549,0.9891267955303192,56.962025316455694
160,1.1110270897095853,52.91607396870555,0.9878114938735962,56.962025316455694
161,1.1020633124492385,55.049786628734,0.9841733336448669,56.962025316455694
162,1.0874263888055629,54.19630156472262,0.9787713706493377,58.22784810126582
163,1.0975454679944299,54.62304409672831,0.971450811624527,56.962025316455694
164,1.0810687345537273,54.62304409672831,0.9740528106689453,58.22784810126582
165,1.1233950318260626,52.91607396870555,0.986358368396759,56.962025316455694
166,1.0928601703860543,54.19630156472262,0.9923728346824646,58.22784810126582
167,1.089636724103581,55.19203413940256,0.9877941250801087,56.962025316455694
168,1.0855212821201845,53.627311522048366,0.9931221425533294,58.22784810126582
169,1.0905477275902575,53.05832147937411,0.9911691188812256,58.22784810126582
170,1.080011175437407,55.049786628734,0.9933492064476013,58.22784810126582
171,1.0916063887151806,53.4850640113798,0.9986006617546082,56.962025316455694
172,1.0782420926473357,54.480796586059746,0.9877478122711182,58.22784810126582
173,1.095530678602782,53.4850640113798,0.9794986009597778,58.22784810126582
174,1.088925638659434,54.76529160739687,0.9873622715473175,58.22784810126582
175,1.0874642384323208,54.33854907539118,0.9805341899394989,58.22784810126582
176,1.0788150497458198,53.627311522048366,0.9831731975078583,58.22784810126582
177,1.0902860990979455,53.627311522048366,0.9837575078010559,58.22784810126582
178,1.0815536007285118,55.19203413940256,0.9865445554256439,58.22784810126582
179,1.0739003575660966,53.91180654338549,1.010610955953598,56.962025316455694
180,1.0727001255886122,54.62304409672831,1.0040157318115235,58.22784810126582
181,1.0699419982054017,55.19203413940256,0.9862713873386383,58.22784810126582
182,1.077016420662403,54.76529160739687,0.9809128224849701,59.49367088607595
183,1.073061929507689,54.19630156472262,0.9850549697875977,58.22784810126582
184,1.067939339374954,53.91180654338549,0.989440256357193,58.22784810126582
185,1.100447845052589,53.76955903271693,0.9918617486953736,58.22784810126582
186,1.0691144168376923,55.049786628734,0.9895720958709717,59.49367088607595
187,1.0695793012326413,54.054054054054056,0.9844113349914551,59.49367088607595
188,1.079281329431317,54.907539118065436,0.9828230559825897,59.49367088607595
189,1.065760488537225,54.480796586059746,0.9972786962985992,58.22784810126582
190,1.0917617509310895,52.347083926031296,0.9907053232192993,58.22784810126582
191,1.0783415551890025,54.480796586059746,0.9856929123401642,58.22784810126582
192,1.07116622003642,53.627311522048366,0.9816417157649994,59.49367088607595
193,1.0808039239861749,55.33428165007113,0.9777958989143372,59.49367088607595
194,1.0765394053675912,53.76955903271693,0.9831820070743561,59.49367088607595
195,1.0721283466978506,54.33854907539118,0.9787110090255737,59.49367088607595
196,1.0465449595993215,56.47226173541963,0.9943204939365387,59.49367088607595
197,1.069202515889298,55.33428165007113,0.9845900297164917,59.49367088607595
198,1.0776072957298972,53.76955903271693,0.9838625907897949,59.49367088607595
199,1.0838261043483561,53.4850640113798,0.9778010785579682,59.49367088607595
200,1.0689425062049518,54.76529160739687,0.9784546971321106,59.49367088607595
201,1.064665218645876,54.76529160739687,0.978414672613144,58.22784810126582
202,1.059409710155292,53.76955903271693,0.9784114122390747,58.22784810126582
203,1.0625663562254473,54.76529160739687,0.9820336043834687,59.49367088607595
204,1.0480452152815731,56.04551920341394,0.9892855048179626,59.49367088607595
205,1.059841317886656,54.76529160739687,0.9913388907909393,59.49367088607595
206,1.0682676122947172,55.47652916073969,0.9818510174751282,59.49367088607595
207,1.0543999627909877,55.47652916073969,0.9841301500797272,59.49367088607595
208,1.0734570575031368,55.33428165007113,0.9829898357391358,58.22784810126582
209,1.0716889669949359,54.480796586059746,0.9727822780609131,58.22784810126582
210,1.046571870419112,55.76102418207682,0.9805690705776214,59.49367088607595
211,1.0541735359213569,55.61877667140825,0.9721361517906189,58.22784810126582
212,1.077365298162807,54.907539118065436,0.9732244312763214,60.75949367088607
213,1.0528775843029672,56.47226173541963,0.9782434582710267,59.49367088607595
214,1.0475032024762847,55.90327169274538,0.976280826330185,62.0253164556962
215,1.0520424585450778,55.19203413940256,0.9711909234523773,59.49367088607595
216,1.0555978925390677,55.76102418207682,0.970319664478302,59.49367088607595
217,1.061537309803746,55.61877667140825,0.9735060334205627,59.49367088607595
